bid,lon,lat,categories
4FaRTjXXFdfs1Nn29V9kAg,-115.2987139,36.1157928,Japanese Restaurants
B_WggEKFq-ZFNui8CHPYvA,-115.176443,36.145214,Japanese Restaurants
XBEx2FI2GKmsjs7eWNr7Lw,-115.2435895,36.1525834,Ice Cream & Frozen Yogurt
eZcCFV-8X91ZSnmB9807bw,-115.2892069902,36.1646282753,American Restaurants
HyKxWC9PrqlODjO-CBCIZA,-115.151203,36.106057,Mexican Restaurants
2Xc6cpbFM6bqKkgz6bV9kQ,-115.163728,36.131973,Japanese Restaurants
R1L4iwkNPwizkJXFIPMxig,-115.138063,36.115594,American Restaurants
-qYuPncpK8elgD-6Qx3v7A,-115.1397038,36.1699583,American Restaurants
wZJOlSwUZcVQuLt9sZeV2A,-115.2941453955,36.0844285309,Coffee & Tea
TVbVii4EUQt9DG7y698zIw,-115.1766068708,36.1083024557,Breakfast & Brunch
Rd11Bosr8JkfoUhZLzpuxg,-115.1683280326,36.1276483735,American Restaurants
BjRi5W4tESsLRwVb85GIMQ,-115.213873,36.1265058,Coffee & Tea
I22wQGTkLFGn6jTOhwoecQ,-115.1164083,36.1583542,Mexican Restaurants
k9b96JXlNewj36ddrce9Jw,-115.2861968,36.1667834,Mexican Restaurants
kPV1DlXSkcXY5G8r2LLmEA,-115.1035893294,36.1166840723,American Restaurants
KSkjE3krqsovBs7iC4x7ng,-115.1193655,36.1004044,Breakfast & Brunch
4v5ZLpmNn13Mze1w_XfWHw,-115.1723747896,36.1077582129,American Restaurants
haa0u6VwTWBXbIW0mxlSGw,-115.135007,36.115626,Chinese Restaurants
y2plF1wqtEiOdzArakENfg,-115.2443042,36.03172,Korean Restaurants
_ixV2SWDy7w8jzEAHp85qA,-115.1686692238,36.1235594764,American Restaurants
jBs2HmEOkqCvdHNnw3N-og,-115.266543,36.271428,American Restaurants
2XkVexeY_8zyc9nriSElQg,-115.1151449348,36.1002088852,Mexican Restaurants
wPqt3SVl0h3_P3-wW__gYg,-115.2329670237,36.2390904166,Mexican Restaurants
U-zsJM-VN89i3PbaIbKmJw,-115.1761727102,36.1054894936,Breakfast & Brunch
AxeQEz3-s9_1TyIo-G7UQw,-115.1516318321,36.1535041186,Thai Restaurants
eJCDUkFa7wl-BHYKZzaTMQ,-115.2573615,36.19518,American Restaurants
TL5Dtfnf-5hYG13lBF9N2A,-115.1521913732,36.1351505654,Japanese Restaurants
-ed0Yc9on37RoIoG2ZgxBA,-115.1398800888,36.1688018067,Thai Restaurants
1V-mRUpVnIRq6GYymT_uyw,-115.2509345,36.0552046,Mexican Restaurants
_8yxceldCT7oe0wJC-yDPA,-115.2795528,36.0533813,Thai Restaurants
vGAJwqvfJLoeHdaM-8eRng,-115.2068957,36.2783039,American Restaurants
tFC0oaQO0wpwMIaJyUSsAQ,-115.1696529,36.1220157,Coffee & Tea
-YWr1wm_NaAlgEf9TZzsMQ,-115.207511,36.1526204,Chinese Restaurants
A_CXVdyJCE6nyxwbd6fNwg,-115.1767653721,36.091256278,American Restaurants
rZwq4LBO0p9m9zJ2zSEKNQ,-115.2424836515,36.0987050926,American Restaurants
GI1F8a__wktcfj6YVjTqAA,-115.279456,36.112131,Chinese Restaurants
CQswkQBXILfRsusOaO5mYg,-115.2871972,36.2780439,Coffee & Tea
r3kFRJuy7CTxamZycndqGw,-115.171491,36.054565,Coffee & Tea
OaksCsORs2tUGxSJWhydJg,-115.1352533428,36.1157001611,Coffee & Tea
VHW4OkWuFyQjb0ggEUgTPg,-115.2056181294,36.2798627237,Breakfast & Brunch
KskYqH1Bi7Z_61pH6Om8pg,-115.1418906,36.1436636,Thai Restaurants
7UFDAX4wLi6ux5otguYldA,-115.333119,36.152929,American Restaurants
nl2nsBi9U3sW1R34nF0s0Q,-115.1156451924,36.169871627,Breakfast & Brunch
-ilCufjKjeswCLyIrCtuqQ,-115.171309034,36.1159916579,Mexican Restaurants
XBIgiDL_sXYOroaX4ULaUw,-115.1352889743,36.0127664097,Coffee & Tea
r8hF3kwnZzxTo1IYNcI6rg,-115.1512697,36.1627401,Mexican Restaurants
_gMR_YdsMwwKy63-UwjdnA,-115.244002752,36.044477535,Chinese Restaurants
Ipkl7KtlqxCe8bMMkwHwPQ,-115.1075548979,36.1299939935,Breakfast & Brunch
0dr1FgqQSEMbaTu9SDqiIg,-115.242678,36.1994452,Chinese Restaurants
Y07qIurPKiUJDnTZWxZN2A,-115.195433,36.115137,American Restaurants
SwrRrGM-clSCBqC9aZJ1KQ,-115.1566778,36.1473845,American Restaurants
l1GJnB9TJgGgEeI4at1M0A,-115.1484459,36.0985273,Mexican Restaurants
t5vvlSgoeHF9uY6VkokmSg,-115.2790272,36.1174457,Chinese Restaurants
zk6V9L20h4kDDj_dO9IitQ,-115.169366,36.126741,Coffee & Tea
WyZAeMGsjUE7OToI4Jdqfw,-115.297331,36.144779,Mexican Restaurants
OzcvQqt_copeLRCT2OHrfA,-115.1349718,36.1006127,Mexican Restaurants
FFVAGNz3fQ7Mdsupm5uzMw,-115.2977348,36.0946251,Coffee & Tea
O7OdYts96d0IgRCGwv_GYQ,-115.142273627,36.1418945096,Korean Restaurants
cdRcqdqA4CH6DZk2CIRKwQ,-115.169457,36.12168,Coffee & Tea
TtqvXhjmXXd0nhibRAbpRg,-115.1720037505,36.1596729161,Japanese Restaurants
dOGLTIMqqQZn8xxBRsU6CQ,-115.19047,36.126175,Chinese Restaurants
iH6heFdMwPXk9GIO6PwUvA,-115.1746588804,36.1034073873,American Restaurants
SEjyjYlMfFFzkHaru6JadA,-115.208486,36.115863,Mexican Restaurants
dxeu5YQIzw0jOp1cSVkimg,-115.1895290333,36.1257028382,Japanese Restaurants
Wq9yflrKX79xKiY__BvCoQ,-115.135727,36.118245,Ice Cream & Frozen Yogurt
Lzg7YuoP1SDyg2S5lvBvhg,-115.2976027,36.097675,Korean Restaurants
CO5ofU1HQIBf1KWvb5ysLQ,-115.159245,36.162831,Ice Cream & Frozen Yogurt
c0ZerP3dvw3x2IWXzNKDyQ,-115.171781,36.115023,American Restaurants
9tLCuUmw3Tlco-tKPGkIWQ,-115.2580938469,36.2647162637,Japanese Restaurants
-0RkJ_uIduNLWQrphbADRw,-115.2681541,36.2075389,Coffee & Tea
bRR4gsjHv0F_RnRGjQBqlg,-115.2794907,36.1250824,Ice Cream & Frozen Yogurt
1yWINuTOUBQj8ELqRNDOWA,-115.1912003,36.1265013,Coffee & Tea
lOQPeguczAueJnLmDUTfGg,-115.2088779,36.122214,Mexican Restaurants
coBLz73uWQp1gbMQGkvM3g,-115.3045911,36.1139473,Japanese Restaurants
NTQXBbCa5Ugj5lNr6E4J5w,-115.1769688478,36.0949664075,Breakfast & Brunch
95TwO5NbFeH7Kz7_OYr1Ig,-115.2517789,36.1597806,American Restaurants
7zMwR4FkvTbSGY0vRT5Ljg,-115.062956661,36.1756319573,American Restaurants
1ME-zOtZ9HApzJUOpR0-vQ,-115.1286093,36.0571445,Mexican Restaurants
cQzFj5GNz8l_VMJJnW4mLw,-115.3253819,36.218866,American Restaurants
IyrDnrvUKpndj5zIv1KvGQ,-115.1473491,36.1594983312,Mexican Restaurants
OlWWHMKPSroPqnLd1I5ujg,-115.2305792564,36.159466,Breakfast & Brunch
UgMGhcUZVYWcUeUjo6UDMg,-115.1696529,36.1218691,Coffee & Tea
mXtcO2phv1wYcI_OhL6D9g,-115.241972,36.179679,Thai Restaurants
DkZuVzYuylBanEsWK7mNGw,-115.2524715,36.1947692,Japanese Restaurants
1ZnVfS-qP19upP_fwOhZsA,-115.20992,36.126663,Chinese Restaurants
Md6895ZtS3FA8a0pUaH6nw,-115.175161,36.102003,Breakfast & Brunch
OBzPCuDTMBF4xijlnffnDw,-115.078765,36.240912,Mexican Restaurants
yLiaMaJFq03JxXPk4puloQ,-115.2787935975,36.0710790763,Coffee & Tea
tWasMHaS6ZD-xRhevpoqkw,-115.1721931901,36.1088688032,American Restaurants
lsLelczQjIZLHVt2-e44lA,-115.1415023,36.1718091,American Restaurants
PDIh1lVtKlUqPJROXYJQvQ,-115.1753912051,36.1138449002,American Restaurants
ostVuyoxxQiP3Qik_L7nPA,-115.261465,36.269812,American Restaurants
ghVhlFpNhfBwWDFGSlt2JA,-115.2118369524,36.1259263543,Japanese Restaurants
lUSAupdaVSoEaUO63RdPZA,-115.2476783,36.2618942,Chinese Restaurants
TdoLDxiqDKbk_lmni5nu6A,-115.2512253561,36.2635740682,Mexican Restaurants
uHUcYpGlcdlu5m7oiZGY6w,-115.136639,36.114859,Breakfast & Brunch
5JNvfPfd6mcpwNoekzqBow,-115.1586233,36.1153683,Japanese Restaurants
3Qe4M3JNs7yIRXP13g-NYA,-115.2727308,36.0668534,Breakfast & Brunch
HnbkGxUs7oWKYDeB-Pk82Q,-115.1685780084,36.1234783899,Coffee & Tea
tjYHsz4ydS6GuBSv-uifQA,-115.1765012741,36.1169607071,Japanese Restaurants
S3-Zmeg2FALMsx9GhHJ5HQ,-115.2560841,36.2626334,Coffee & Tea
0c6PQILCLwRZ8FIB4AEsGw,-115.3506778771,36.1593761663,Chinese Restaurants
2_qLxCT0jHM8Xqk6PEwrBw,-115.1530647,36.0118343,American Restaurants
7P3Z4HTUM8M8Y9Yw3cc7Pg,-115.2919191,36.0707521,Coffee & Tea
DyCv2ubxeygyOUWJ4lnewg,-115.241737,36.0648317,Coffee & Tea
VaKXUpmWTTWDKbpJ3aQdMw,-115.2814732433,36.0551136333,American Restaurants
6hsXF2bRmrstSmwuHwI-kw,-115.093035,36.218985,Thai Restaurants
vbVJzKDhHlhMnKRpES5QzQ,-115.1923072236,36.1251233759,Chinese Restaurants
JsCKeWHA8n_5mFQ3F6t4UA,-115.1735187,36.1030101,Mexican Restaurants
7ibuDLfx8gEhESAufYIySw,-115.1359823122,36.0117316499,Japanese Restaurants
ZyOLevFrV7Vxi0OOS3lf-w,-115.1889520884,36.0756714889,Breakfast & Brunch
DiCWSyoaBkIpOVUdIO7Jlg,-115.206454,36.279407,Chinese Restaurants
Z3owSx_4NJerX08DO5FOtA,-115.1723424,36.1035296,American Restaurants
YYzHvjD16a8Vn6AeaWBKJg,-115.1371278,36.0106875,Japanese Restaurants
xiAiahsdBfTxYCFfvZmMfQ,-115.167923,36.123752,Breakfast & Brunch
CiYLq33nAyghFkUR15pP-Q,-115.1265495,36.1584751,Mexican Restaurants
So132GP_uy3XbGs0KNyzyw,-115.1116881446,36.1003398063,American Restaurants
rbH0HuTcBvZBbiAnqufRqQ,-115.081877,36.1438696,Mexican Restaurants
oJZNHz5UUVUgrZwVBVlpYw,-115.1758146286,36.1128473337,Coffee & Tea
BjrKNWhtQkedHw8hP_0Bjg,-115.2867141139,36.2813389546,Japanese Restaurants
fQt4D34vcJNtEf8Q4zte3w,-115.1701963162,36.1226552451,Japanese Restaurants
-OEIW0dO96-492qa_luxaw,-115.0647158,36.1214227,American Restaurants
t6ZIBNrQjvtwor8W-u3sUg,-115.2439927,36.2193958191,Japanese Restaurants
wlQCPszSqUi2xpGqZsWjLA,-115.275792,36.143431,Breakfast & Brunch
aghOCY7m-I_8tNA9FnRcjg,-115.2259466,36.2396354,Chinese Restaurants
5Dccw539NNtnyCgTu5ed5A,-115.1341448538,36.0105784998,Chinese Restaurants
KYasaF1nov1bn7phfSgWeg,-115.2062395272,36.1265845438,Coffee & Tea
nbQH8MXjxqsDzHRNTZ8esQ,-115.1753911,36.1099462,Japanese Restaurants
ZtsnwjxjzMUI6tDZNrJUeA,-115.279583,36.021932,American Restaurants
PqenTClWPJVxw0_XWr5WHg,-115.2501424,36.241778,Japanese Restaurants
p-w6g8cuQq5PU_4U1XNCzQ,-115.2781595,36.1084135,Mexican Restaurants
k41bo3i0k-PXQAKvVOLi_g,-115.242979,36.072522,Coffee & Tea
iPM85PQMs7QoAxw-Og9ChQ,-115.2893048,36.1645604,American Restaurants
qqs7LP4TXAoOrSlaKRfz3A,-115.293878168,36.0842933813,Mexican Restaurants
WzkbnhI-fxdH_tMzT3evtA,-115.2426852,36.1513645,American Restaurants
jovBGZAYjGRusbKPnePufA,-115.3040919117,36.1932914379,Thai Restaurants
hihud--QRriCYZw1zZvW4g,-115.151261,36.108898,Japanese Restaurants
A4yJu-Nq1n6nuLP6QKZkrw,-115.256388,36.218674,Mexican Restaurants
IZivKqtHyz4-ts8KsnvMrA,-115.2096439898,36.1270199715,Coffee & Tea
gkxcnkbrQfEWqyiOah0yoA,-115.2056326,35.9974897,Breakfast & Brunch
s2X_2ri_9Krm0xuciKCR-Q,-115.1704519,36.0990448,Breakfast & Brunch
_V0yJdpXrbdKzBDoVSJGWA,-115.1535379,36.1141583,American Restaurants
cePE3rCuUOVSCCAHSjWxoQ,-115.138401,36.117091,American Restaurants
YLL7tZjII-lsEprbfVkMzQ,-115.1708662,36.1143212,American Restaurants
o_c82LAuEV5Yr30Xp2NveA,-115.1363325119,36.0101477628,American Restaurants
GUaPe4gw5KhihfPPqhtSIA,-115.063089,36.113074,American Restaurants
VD0zZKG_ZEz_VYlKLtu9Zg,-115.1392209689,36.167322389,American Restaurants
-QNQ4R1VgRoL4b6lC8Anrg,-115.175256,36.091869,Japanese Restaurants
B19KKE75ZxqoR3EDuvA1qw,-115.2030893,36.1586341,Chinese Restaurants
6oLnLmdo9FhuAeR-vLQ4tg,-115.2069805,35.995344,Japanese Restaurants
JjjlhlQ2LEaQMuAug4fDIA,-115.1977960207,36.1275239729,Chinese Restaurants
FNe5PPA9pyj8FjcDefCBpg,-115.1930886,36.143956,Thai Restaurants
dJF4C707KVhFx1qcRJhlEA,-115.2070417,36.0725109,Mexican Restaurants
Rj-7ymdw8aNZBRqGRAjR3Q,-115.168868991,36.1275122369,Mexican Restaurants
LQg6wHIu5SGsWI0U5siclw,-115.17821,36.102682,Ice Cream & Frozen Yogurt
7IkSGKKiWhfkXQBCT8EOgA,-115.2519887,36.0554519,Breakfast & Brunch
_eDVVS8wwXcdllaW6nfLyg,-115.2801062,36.0569792,Japanese Restaurants
8vK20o55ytgqyTPJJn_oMw,-115.134904893,36.071234279,Coffee & Tea
ykfsYdN3QF8HEBa9EbJRBg,-115.147022,36.080733,Coffee & Tea
sE05glLpll9KPv3dcO79GQ,-115.1431516,36.1709271,Breakfast & Brunch
OETh78qcgDltvHULowwhJg,-115.1716961371,36.1123377749,American Restaurants
6MpOzb5ImLdDXHsn4HwI-Q,-115.2892949254,36.163671152,American Restaurants
s19MqjZcquoj4h5-8m5C5w,-115.206997,36.144127,Coffee & Tea
N5CL5HLS6lyltw-OjjBrOw,-115.2893741491,36.1636050063,Mexican Restaurants
olmCDBoMF-EhN8U2livBSg,-115.1199579951,36.0109982442,Breakfast & Brunch
WO3L0pmtAO8ozspmaVdHIg,-115.1431516,36.1709271,Chinese Restaurants
czyhvf93Txsfxdxqcm16mA,-115.2429631,36.0443917,Chinese Restaurants
gOOc6MDdhw7fV0Tf30mfAQ,-115.164784,36.1937924,Breakfast & Brunch
HFEkIohUqGIudgqbHiK1uA,-115.2563923,36.2624314,Breakfast & Brunch
RqpL5Y50F9exjyHfpTzp3w,-115.279752,36.0565806,Ice Cream & Frozen Yogurt
QpOAv584eb-ecG4TLEm95g,-115.151928,36.041469,Chinese Restaurants
Knnc473zh8m7IBC0oLTHkg,-115.172406,36.110281,Chinese Restaurants
xo1FxmxwWAXIVZ1MO222dg,-115.2661173,36.0205126,American Restaurants
iwx-fC72oTDMnDuetYtjnw,-115.2893611,36.1634418,Ice Cream & Frozen Yogurt
ow_E3Eni1CuRgSAto0RlNA,-115.325403,36.122232,Thai Restaurants
0qPNeqLuKE88rKbIbSZDpg,-115.1775547,36.0692928,American Restaurants
D8a2usm9b-j89W9IrJ_Evw,-115.1542528015,36.1181994101,Chinese Restaurants
AL5YzikrmxwcBzBNLGO7Jw,-115.3092667628,36.1133092462,American Restaurants
BjPph9SbmEfox2vip326PQ,-115.294264,36.11439,American Restaurants
0EgYXYjt2XJL4hlsKnzrcw,-115.1329505,36.1657411,Coffee & Tea
Cu5icjH_psCatgvN4fU1-A,-115.1717702,36.1193098,American Restaurants
I6u-OhmI_IUltexEOSCKzg,-115.1983146,36.1263392,Japanese Restaurants
xfzDtGxx6B4a27RAyah69w,-115.208672,36.099496,Breakfast & Brunch
W6s1BQa6N3mU6UBTv_KqSw,-115.2078847,36.2768677,Breakfast & Brunch
ATGZLAWudXt5hQXQ1AVGDQ,-115.3012141,36.1156276,American Restaurants
0w3BdEOxvwKTpypwbN5kiQ,-115.1929146,36.1268046,Korean Restaurants
6fz0hnNIVpLF5v2NqJfA9w,-115.2675521,36.0209186,Breakfast & Brunch
yGqvmPtlFZMPhLBlNQyggg,-115.1766512,36.1452628,Japanese Restaurants
U4ncU-YfIipnTetJDZLGlw,-115.1715513,36.127224,Japanese Restaurants
BslEhCyzaQPfpHtDogb4hQ,-115.169618,36.11753,American Restaurants
_0ZIFTvfcA3UETO_S_JTNA,-115.2002402,36.1439724,Coffee & Tea
suLXZUWsh53kzoTVnO4gng,-115.2330296,36.1435354,Ice Cream & Frozen Yogurt
60zmhS-MTHrhKIXxhSWJ4g,-115.242887,36.152362,Coffee & Tea
GpzQY2XLo5A35Cf8-Mjazg,-115.0913117931,36.1290736318,American Restaurants
BFibmswPtBNyChp8vBHRsg,-115.2216139,36.1260786,Coffee & Tea
Er5XAY2UFGGqBHdqpeCFkA,-115.1749028986,36.0106290079,Japanese Restaurants
6qKjl6xJQzLb9ka-QbTudA,-115.1198029162,36.0125551484,Mexican Restaurants
JJAwT9R6Fp2yyWHtWFA8uQ,-115.154483,36.118841,Japanese Restaurants
EjzMHfwqAmj7BgdzQjquRQ,-115.1586233,36.1153683,Mexican Restaurants
hpv2WZA4_G1qC65QQ26ZjA,-115.1170907633,36.0219620761,American Restaurants
dO0KCBji2gSR503kp_e4-g,-115.189468,36.126169,Coffee & Tea
cUHPc4rW6qi3yTBPdQDCKw,-115.1959803,36.1253808,Chinese Restaurants
RQu_Bv7EFf5NKMnh_3E7Ag,-115.301212,36.1156577,American Restaurants
8USUyIeN39rurnqCn5cA0w,-115.208867155,36.0944573486,Mexican Restaurants
W1Yr6c2XDx_RBjb6WsV-aQ,-115.1902884807,36.1707064994,Breakfast & Brunch
d4qwVw4PcN-_2mK2o1Ro1g,-115.154021,36.109706,Mexican Restaurants
UvcH52d-FQ3waD5Z0LmFCQ,-115.171908,36.114423,Japanese Restaurants
ZjdcfPbkBVtMnXm8jLSV_A,-115.15304,36.150704,Breakfast & Brunch
BYp4NUxpwXCsTAoEmksLxA,-115.1939211572,36.1168108056,American Restaurants
4JkGjRRc3XucG9U8XwthGg,-115.0661981106,36.1427180861,Chinese Restaurants
euksvHm653hJMJBqzcvMzQ,-115.2761799411,36.2188068493,Chinese Restaurants
twX6mYg7TT1ImLUJflt5Tg,-115.2907964,36.1757918,Japanese Restaurants
km5aBHRss5ir_B0jvEErzQ,-115.1779801225,36.0683598964,American Restaurants
KjV_68oLLSpqR96VnV68tw,-115.1543777436,36.0003820004,Mexican Restaurants
qIRqFlmvHDRe7kWBAsuVnQ,-115.2441671,36.0479423,Chinese Restaurants
uiHyP1uOAzOPkOmnWhnW0A,-115.2041695,35.9990691,Mexican Restaurants
zY_YAwo4On0aqOABS-1cBA,-115.1721503,36.108911,Mexican Restaurants
nuT8Bgfz7HTJQqbJFddkBw,-115.167874,36.0993459,American Restaurants
ZGpT6rcgSsJ4GxwTHbvvJw,-115.2588466,36.1908365,Chinese Restaurants
8chcaZIRlP4p5anpzUB3FQ,-115.2794748403,36.1240118581,Coffee & Tea
yGd87bkFijZ6YHrHtW5maA,-115.2314369948,36.2377817298,American Restaurants
ALaBtHzn3ekGDJQoCoQgOg,-115.3290244192,36.2216662493,Breakfast & Brunch
yU34swtpTS8-SMjeLIEFcQ,-115.29826803,36.1013930539,Japanese Restaurants
DC3Uyai-vCCUgMmMvLESlw,-115.205633,36.032924,American Restaurants
qB0WAMveyK2-3itLPOiqVw,-115.190783,36.130903,Mexican Restaurants
IWN2heYitkg-D4UdqfxcMA,-115.172397,36.112279,American Restaurants
eoHdUeQDNgQ6WYEnP2aiRw,-115.1733165796,36.1156697204,American Restaurants
djbZ5uQPKw9N4Dq9QXhdNw,-115.172421614,36.1088224781,American Restaurants
xEH00X_VoRepWKXQrragmw,-115.17428644,36.1062631042,Breakfast & Brunch
mBPoC45aHpiqx6wp-FpE2g,-115.2785252,36.0423775,Breakfast & Brunch
68jn0s0snbO5dhasLaVvDw,-115.162691921,36.144296015,Chinese Restaurants
szL4LjaGZpmsLjQ5ALmaQA,-115.206392,35.998206,Coffee & Tea
hroo5nOO8b9QhHX0GLg7oA,-115.2064306,36.1249835,Thai Restaurants
8guV6WfhUtASpNhNsd945g,-115.170931,36.123648,Coffee & Tea
FCP5hYaTtn6dkpmZ_NTvEw,-115.1570606232,36.1636910086,Japanese Restaurants
Zbq8tF7JmBBCqA69_gL5Uw,-115.3297687,36.1541548,American Restaurants
XeDLyY2a7nZ3IEY4RYslXA,-115.2980657,36.147496,American Restaurants
0CB7YB1qRSWLQvMbHw3Fmw,-115.2777727,36.1300289,Coffee & Tea
6H8xfhoZ2IGa3eNiY5FqLA,-115.2099518968,36.1266205315,Japanese Restaurants
-NR4KqS6lHseNvJ-GFzfMA,-115.1525583,36.1516524,Coffee & Tea
ncEJaX_79zZGSS1NQNzu4A,-115.2069605794,35.9972348735,Coffee & Tea
inXu0sfSxf7PF4GvWTfbEg,-115.2424186163,36.0984847881,Coffee & Tea
1Vn_lex3LGGwuTo-xeJnww,-115.2996463523,36.1157430355,Ice Cream & Frozen Yogurt
da17_EW7GaYZWw1Z1JKSmw,-115.1637866722,36.1329932921,Breakfast & Brunch
mDR12Hafvr84ctpsV6YLag,-115.2261344,36.0862874,Breakfast & Brunch
po0p6NIro0cDrmKkcyPy0w,-115.2416664,36.0605213,Japanese Restaurants
OHFH6ALQqq35NiEbD1eXuw,-115.20764,36.105081,Chinese Restaurants
DYuOxkW4DtlJsTHdxdXSlg,-115.1546845794,36.1150923353,American Restaurants
A2pZTpFXWC38z506XIhnBQ,-115.2445282513,36.2497194319,American Restaurants
66jwLkSd6M0cZulZrA3zcw,-115.241333,36.1973931,American Restaurants
yvqcZrHixuf_oIUW83xUcQ,-115.2707008,36.1435189,Mexican Restaurants
hiydLAE7gWotTslBJYENrg,-115.211199,36.125587,Japanese Restaurants
2Y0-nrSZNsLRStyupZgM7g,-115.2014994621,36.1021857409,American Restaurants
hYX0z2C6Th5XmcrKOP31fQ,-115.17776,36.068132,American Restaurants
g8OnV26ywJlZpezdBnOWUQ,-115.2400919,36.1447126,Breakfast & Brunch
iw9p7E4bMe1YW-APcFGjgQ,-115.3062741974,36.1158076406,American Restaurants
SEMvJDVnDB4NoPW6tXXO_Q,-115.2440660143,36.0478201687,Korean Restaurants
xw6G0T2VQZAtta6RcZoAOQ,-115.2949641,36.1447655,Mexican Restaurants
D6WXf0lB4pfuXZH3P7c5Ow,-115.2013273,36.1147827,Japanese Restaurants
SaL2YDKT96zHqxlaq7mJbw,-115.2745172,36.130313,American Restaurants
HAjZ4ZJrJqtVVyilMYQZzQ,-115.137842,36.116147,Thai Restaurants
FpLv8vFi-83wqvQqWtKKJw,-115.2536257,36.1430817,Thai Restaurants
kJAmLFgiIjtjULunpr3NNg,-115.174321,36.109669,Japanese Restaurants
IcnJlauqhHfelo_qp9uKuw,-115.064329,36.12835,Japanese Restaurants
9yFqdZa0osahV6qjFJ_Saw,-115.2417507,36.0603562,Ice Cream & Frozen Yogurt
HmeRzfULqmvcx_3TRe_tBw,-115.1171842217,36.0998450965,Mexican Restaurants
V-0qRzBHKixmQgon_fW_AA,-115.2982684,36.0957104,American Restaurants
2QznyHGF0PuiYkrl5RU66A,-115.2069849148,36.1461525047,Mexican Restaurants
6u_6RV0qDaTQyYqZTzl3XA,-115.061712,36.166906,American Restaurants
hbuVhfMb8r3kVNZ-thX16g,-115.2945959088,36.1159443926,Chinese Restaurants
iACo0RlJN6PGJez9oaK-tA,-115.288435,36.2890998,Breakfast & Brunch
EHDcxAlrrP4VPiZuQlrIrg,-115.2441383,36.2498922,Mexican Restaurants
3Jq5LfJ5fmJ5KmuA6VHmzw,-115.1647901,36.1060355,American Restaurants
4kbAiUDdVCtiu_GL5hyC3w,-115.1354155,36.0417037,Coffee & Tea
QjfCmeznfZC9BPowyO4Npw,-115.1363513,36.1411631,Thai Restaurants
wOmtCPiB-xeU-HknjTW4hQ,-115.281891,36.200952,Chinese Restaurants
b3vRI8yXNK34hgC0Wd4Iag,-115.1744441443,36.1027408458,Chinese Restaurants
2Wl4o7l54I-EtxtaDpOTzA,-115.160233,36.113105,Mexican Restaurants
HUKbH7r9TBJPri6LJbBKtw,-115.1537364,36.1500208,Mexican Restaurants
6SspP-R5U6BcnfxoqGgqeQ,-115.1722657532,36.1142272827,Ice Cream & Frozen Yogurt
v1AE1LLWDOqe8ubOzqKADg,-115.1193237,36.0262328,Breakfast & Brunch
5JjGTaZkHbbjBrzBODcsAQ,-115.120128,36.0556282,Japanese Restaurants
VrGI7_nRjXpn0415S3coGQ,-115.1944248,36.1258871,Thai Restaurants
F0j-dNjFY4u49hql2Rz2fw,-115.1542109167,36.0123080316,Coffee & Tea
ybq76JnmovyueBmrxef-aQ,-115.1745719,36.1162194,American Restaurants
yBxzqKXHhvNVaFnEOd4f7Q,-115.1719976582,36.1592601469,Chinese Restaurants
rkH_CkTZBKOv2q0kAq5M_A,-115.175566,36.093046,American Restaurants
7sPNbCx7vGAaH7SbNPZ6oA,-115.1530184,36.0426311,American Restaurants
uWIrZQx2BxKznWPjxWGRNg,-115.2975153603,36.068042268,American Restaurants
S-0QfksFDtwJhHUa8pg5ow,-115.154331,36.14395,Coffee & Tea
RdUsJhX11B0gENNc4Ml5vw,-115.142496,36.142523,Breakfast & Brunch
LBwFjTUlDeikknOoQTXxhg,-115.2426077333,36.1456962003,Coffee & Tea
IPL9C2A4GfpBuLNe9k4qYQ,-115.2813044,36.056157,Coffee & Tea
dn51F67VLgPuqy_8SFk9oA,-115.1633962,36.1129962,American Restaurants
Fj0zObYm5McHcbtE6MSU0A,-115.0611449342,36.1692248999,Chinese Restaurants
698nukvxe7mq2Fra5vDikQ,-115.3065849,36.1144185,Breakfast & Brunch
e7byM17cm_J9ulGHD7Fbdw,-115.1740013102,36.1616500028,American Restaurants
cEU4IbCouZ1IFwURJKRJRQ,-115.198702,36.144051,Chinese Restaurants
z5J9U_HU4iVLwaCH6rdC2w,-115.2402771,36.196409,Breakfast & Brunch
m-xsH8VkcYtTTvp2Fa6Ajw,-115.3342351429,36.1454176827,Breakfast & Brunch
ONqzAgPXmppfrnotY0OD8g,-115.1510705632,36.1087744836,American Restaurants
G58YATMKnn-M-RUDWg3lxw,-115.1751614,36.0918639,American Restaurants
h8mj8eJs-i3dGDuUlYrLLQ,-115.1741454,36.1442051,Japanese Restaurants
z_46RY-L3vcMrH3-wxCp9w,-115.0901663303,36.1159453168,Japanese Restaurants
gwYt_q3Ob7aQJIefIBsZiQ,-115.2433335,36.058716,American Restaurants
f4vb5tv60WaBcwzRhKpANA,-115.2804165,36.197769,Breakfast & Brunch
OzPSwxV8AH2S5KvoBTjH5Q,-115.2445009583,36.124243782,Breakfast & Brunch
_3FxLxdg1unUQc3QqIgJuA,-115.3329598904,36.1559383512,Japanese Restaurants
foQZ6guS0l49trURKh7vlA,-115.173327791,36.1050697031,American Restaurants
pCxzM4yOWyPQwZw11Y34Tw,-115.2088673,36.0944572,Coffee & Tea
TrN8HBHBL4-Tu7cXMDoopQ,-115.1037743,36.0857525,Chinese Restaurants
5DC9qePg09CHwAFVmqNjjg,-115.1531091812,36.1076648155,American Restaurants
